id,full_history_type,training_only_type,match,full_ADI,full_CV2,training_ADI,training_CV2
FOODS_3_079_CA_2_evaluation,intermittent,intermittent,True,2.036726128016789,0.3806790170132324,2.1543062200956937,0.3898445629552549
FOODS_3_362_CA_2_evaluation,intermittent,intermittent,True,2.1495016611295683,0.3604811212215223,2.15688622754491,0.3583098237861408
FOODS_3_371_CA_2_evaluation,intermittent,intermittent,True,14.704545454545457,0.3469387755102042,18.957894736842107,0.39676538542323053
FOODS_3_730_CA_2_evaluation,intermittent,intermittent,True,1.636593591905565,0.4090866332818198,1.680037313432836,0.41135841836734716
HOBBIES_1_002_CA_2_evaluation,intermittent,intermittent,True,6.882978723404255,0.1393939393939394,6.6213235294117645,0.1413409852497519
HOBBIES_1_027_CA_2_evaluation,intermittent,intermittent,True,12.28481012658228,0.3091184424012981,14.0703125,0.30884716664956746
HOBBIES_1_042_CA_2_evaluation,intermittent,intermittent,True,5.514204545454546,0.2610229276895942,5.541538461538462,0.263331298477449
HOBBIES_1_346_CA_2_evaluation,intermittent,intermittent,True,14.065217391304348,0.2706473214285713,16.83177570093458,0.25141868512110727
HOUSEHOLD_1_362_CA_2_evaluation,intermittent,intermittent,True,2.36996336996337,0.3325971092110298,2.37598944591029,0.34069560047562425
HOUSEHOLD_2_078_CA_2_evaluation,intermittent,intermittent,True,3.5484460694698354,0.2882879706152434,3.645748987854251,0.29560984167361093
HOUSEHOLD_2_117_CA_2_evaluation,intermittent,intermittent,True,3.882,0.1999999999999999,3.791578947368421,0.20356399583766913
HOUSEHOLD_2_145_CA_2_evaluation,intermittent,intermittent,True,2.6053691275167785,0.4407854106972679,2.6177325581395348,0.4030262624210976
HOUSEHOLD_2_171_CA_2_evaluation,intermittent,intermittent,True,4.938931297709924,0.4307602141631786,5.772435897435898,0.34261001124747414
HOUSEHOLD_2_179_CA_2_evaluation,intermittent,intermittent,True,4.964194373401535,0.274954645882162,4.880758807588076,0.2843294343855151
HOUSEHOLD_2_227_CA_2_evaluation,intermittent,intermittent,True,6.161904761904762,0.1968144352862554,6.210344827586207,0.19934903998327805
HOUSEHOLD_2_513_CA_2_evaluation,intermittent,intermittent,True,5.9176829268292686,0.2934536844166711,6.7706766917293235,0.2833243990225633
FOODS_1_012_CA_3_evaluation,intermittent,intermittent,True,1.421978021978022,0.2344465195894018,1.3982919254658386,0.23045568971090566
FOODS_2_273_CA_3_evaluation,intermittent,intermittent,True,5.642441860465116,0.456364209199748,5.88562091503268,0.4604022949252101
FOODS_3_254_CA_3_evaluation,intermittent,lumpy,False,8.626666666666667,0.4791818845872898,10.061452513966481,0.5301276756659933
FOODS_3_362_CA_3_evaluation,intermittent,intermittent,True,1.8881322957198443,0.3196827618846218,1.9038054968287526,0.3119577131905834
FOODS_3_576_CA_3_evaluation,intermittent,intermittent,True,5.708823529411765,0.2750246950551785,6.455197132616488,0.28879005557721676
FOODS_3_737_CA_3_evaluation,intermittent,intermittent,True,11.622754491017965,0.337012103786092,12.864285714285714,0.3398651549203303
FOODS_3_795_CA_3_evaluation,intermittent,intermittent,True,2.0583244962884413,0.2794916445267751,2.240049751243781,0.28593081736860293
HOBBIES_1_105_CA_3_evaluation,intermittent,intermittent,True,1.557784911717496,0.3701533090536288,1.5314625850340136,0.3713732949196538
HOBBIES_1_226_CA_3_evaluation,intermittent,intermittent,True,2.0345911949685536,0.3787293030419717,2.099067599067599,0.34452963621840993
HOBBIES_1_249_CA_3_evaluation,intermittent,intermittent,True,2.530638852672751,0.230817002420454,2.4875690607734806,0.22500584546710595
HOBBIES_1_409_CA_3_evaluation,intermittent,intermittent,True,1.7565610859728509,0.3182651732577083,1.7974051896207586,0.3271043751693336
HOUSEHOLD_1_419_CA_3_evaluation,intermittent,intermittent,True,4.29424778761062,0.2284538285103841,4.66580310880829,0.21503021617451903
HOUSEHOLD_2_045_CA_3_evaluation,intermittent,intermittent,True,7.136029411764706,0.3474074074074075,7.03515625,0.3539615242386977
HOUSEHOLD_2_056_CA_3_evaluation,intermittent,intermittent,True,4.524475524475524,0.2981488074047705,4.491271820448878,0.3007684477802261
HOUSEHOLD_2_148_CA_3_evaluation,intermittent,intermittent,True,6.281553398058253,0.2790195443256666,6.105084745762712,0.2809407304547156
HOUSEHOLD_2_259_CA_3_evaluation,intermittent,intermittent,True,2.4232209737827715,0.2754414573989482,2.3854304635761587,0.2794817565882308
HOUSEHOLD_2_325_CA_3_evaluation,intermittent,intermittent,True,1.6449152542372882,0.3059895833333331,1.6553308823529411,0.30844895853997223
HOUSEHOLD_2_475_CA_3_evaluation,intermittent,intermittent,True,4.183189655172414,0.4096310547759168,4.149769585253456,0.41771872238353747
FOODS_1_022_CA_4_evaluation,intermittent,intermittent,True,14.065217391304348,0.3299207869827563,13.96124031007752,0.3184326530612246
FOODS_1_052_CA_4_evaluation,intermittent,intermittent,True,10.379679144385026,0.3647205411178355,11.694805194805195,0.3658307504461351
FOODS_1_146_CA_4_evaluation,intermittent,intermittent,True,3.05188679245283,0.4014145644693559,3.126736111111111,0.38591611560352923
FOODS_1_186_CA_4_evaluation,intermittent,intermittent,True,53.91666666666666,0.0650887573964498,150.08333333333334,0.0
FOODS_1_187_CA_4_evaluation,intermittent,intermittent,True,2.349878934624697,0.3163271753938547,2.37598944591029,0.31651388825599547
FOODS_3_018_CA_4_evaluation,intermittent,intermittent,True,8.330472103004292,0.1962865804489173,10.005555555555556,0.1568998109640832
FOODS_3_111_CA_4_evaluation,intermittent,intermittent,True,9.953846153846154,0.1907813918709609,13.34074074074074,0.12188365650969528
FOODS_3_175_CA_4_evaluation,intermittent,intermittent,True,2.1590656284760845,0.2932495071660718,2.121319199057715,0.29728078618549725
FOODS_3_322_CA_4_evaluation,intermittent,intermittent,True,3.5484460694698354,0.4074893541171394,3.545275590551181,0.4012733459357277
HOBBIES_1_224_CA_4_evaluation,intermittent,intermittent,True,14.167883211678832,0.0587718080429452,16.37272727272727,0.06419038203516698
HOBBIES_1_274_CA_4_evaluation,intermittent,intermittent,True,62.61290322580645,0.0726643598615917,112.5625,0.0
HOBBIES_1_324_CA_4_evaluation,intermittent,intermittent,True,1.891812865497076,0.2301878305709617,1.9407327586206897,0.2234656790259947
HOBBIES_1_350_CA_4_evaluation,intermittent,intermittent,True,2.9588414634146343,0.4795560397983741,2.938009787928222,0.4875118371212122
HOBBIES_2_135_CA_4_evaluation,intermittent,intermittent,True,28.13043478260869,0.1287923854848305,27.70769230769231,0.12919547984483049
HOUSEHOLD_1_267_CA_4_evaluation,intermittent,intermittent,True,7.162361623616236,0.2656699896144924,7.504166666666666,0.26169970683254573
HOUSEHOLD_1_291_CA_4_evaluation,intermittent,intermittent,True,2.581117021276596,0.2777698132388016,2.724659606656581,0.2771787174030995
HOUSEHOLD_1_343_CA_4_evaluation,intermittent,intermittent,True,2.892697466467958,0.2858554348389049,2.9284552845528453,0.2901499259054866
HOUSEHOLD_2_020_CA_4_evaluation,intermittent,intermittent,True,16.58974358974359,0.0799999999999998,20.46590909090909,0.07556594749707723
HOUSEHOLD_2_021_CA_4_evaluation,intermittent,intermittent,True,7.408396946564886,0.119126720455624,7.473029045643154,0.11363159000210044
HOUSEHOLD_2_238_CA_4_evaluation,intermittent,intermittent,True,5.260162601626016,0.1446848989298453,5.220289855072464,0.14817618223760087
HOUSEHOLD_2_309_CA_4_evaluation,intermittent,intermittent,True,55.457142857142856,0.0,62.10344827586207,0.0
HOUSEHOLD_2_350_CA_4_evaluation,intermittent,intermittent,True,2.658904109589041,0.1723010343689961,2.629197080291971,0.1721667973827532
FOODS_1_026_TX_1_evaluation,intermittent,intermittent,True,4.112288135593221,0.2270626138114581,3.9409190371991247,0.22926906452414972
FOODS_2_230_TX_1_evaluation,intermittent,intermittent,True,3.447602131438721,0.4141053605658008,3.3106617647058822,0.415392272043109
FOODS_2_397_TX_1_evaluation,intermittent,intermittent,True,2.2862190812720846,0.4604388596532298,2.320876288659794,0.4610987632978574
FOODS_3_096_TX_1_evaluation,intermittent,intermittent,True,2.655266757865937,0.3324920611684155,2.6253644314868803,0.33514277865874226
FOODS_3_144_TX_1_evaluation,intermittent,intermittent,True,1.5404761904761906,0.4372383191143996,1.536689419795222,0.44546165564699314
FOODS_3_415_TX_1_evaluation,intermittent,intermittent,True,2.45385587863464,0.4125612426292057,2.42722371967655,0.41712916971125036
FOODS_3_482_TX_1_evaluation,intermittent,lumpy,False,6.535353535353536,0.4495817888955734,7.7296137339055795,0.5031065264828409
FOODS_3_683_TX_1_evaluation,intermittent,intermittent,True,2.3555825242718447,0.3276971436184194,2.5691868758915835,0.3259910906866569
HOBBIES_1_087_TX_1_evaluation,intermittent,intermittent,True,2.5708609271523177,0.3541337490109941,2.4337837837837837,0.354863318499682
HOBBIES_1_151_TX_1_evaluation,intermittent,intermittent,True,2.2182857142857144,0.285507478338975,2.199023199023199,0.2868121541765824
HOBBIES_1_266_TX_1_evaluation,intermittent,intermittent,True,2.7847919655667144,0.2824594982084497,2.8096723868954756,0.2872534969437513
HOBBIES_1_335_TX_1_evaluation,intermittent,intermittent,True,9.112676056338028,0.2873847998990027,9.050251256281408,0.28558699042102914
HOUSEHOLD_1_060_TX_1_evaluation,intermittent,intermittent,True,19.029411764705884,0.0844898953007063,20.235955056179776,0.09350270720533113
HOUSEHOLD_1_081_TX_1_evaluation,intermittent,intermittent,True,3.718390804597701,0.3325225835489018,3.9582417582417584,0.3271457878834579
HOUSEHOLD_1_313_TX_1_evaluation,intermittent,intermittent,True,3.202970297029703,0.2236842660722806,3.1989342806394316,0.21779750164365544
HOUSEHOLD_1_370_TX_1_evaluation,intermittent,intermittent,True,2.171140939597316,0.3647183673469386,2.1909975669099757,0.3748811138772528
HOUSEHOLD_2_004_TX_1_evaluation,intermittent,intermittent,True,8.903669724770642,0.145489498042008,8.960199004975124,0.14921673606979974
HOUSEHOLD_2_080_TX_1_evaluation,intermittent,intermittent,True,19.8061224489796,0.1485822306238183,19.159574468085108,0.15201688174661154
HOUSEHOLD_2_334_TX_1_evaluation,intermittent,intermittent,True,7.523255813953488,0.2370276320625481,7.969026548672566,0.23820104782755502
HOUSEHOLD_2_355_TX_1_evaluation,intermittent,intermittent,True,5.675438596491228,0.162373452299742,5.735668789808917,0.15661757761132217
FOODS_1_050_TX_2_evaluation,intermittent,intermittent,True,8.402597402597403,0.3780564717072818,9.005,0.40348052435964515
FOODS_1_080_TX_2_evaluation,intermittent,intermittent,True,2.804913294797688,0.3288002053723544,2.796583850931677,0.3379110171985152
FOODS_1_199_TX_2_evaluation,intermittent,intermittent,True,2.2889150943396226,0.4719006978613096,2.276864728192162,0.45785299178691363
FOODS_3_315_TX_2_evaluation,intermittent,intermittent,True,5.2888283378746594,0.4310865077875772,5.753993610223642,0.41841597796143254
FOODS_3_322_TX_2_evaluation,intermittent,intermittent,True,2.7415254237288136,0.4489107684335386,2.796583850931677,0.45402173913043475
FOODS_3_489_TX_2_evaluation,intermittent,intermittent,True,3.0615141955835963,0.4353222267547205,3.4174573055028463,0.44136600824151223
FOODS_3_565_TX_2_evaluation,intermittent,intermittent,True,1.560289389067524,0.4049009162582568,1.585387323943662,0.41814126296863396
FOODS_3_821_TX_2_evaluation,intermittent,intermittent,True,4.828358208955224,0.3681044717055795,5.297058823529412,0.3849348710307173
HOBBIES_1_245_TX_2_evaluation,intermittent,intermittent,True,17.026315789473685,0.0775332143565335,17.317307692307693,0.0832484924426345
HOBBIES_1_311_TX_2_evaluation,intermittent,intermittent,True,11.835365853658535,0.2043598134453348,13.96124031007752,0.22923498321824
HOBBIES_1_333_TX_2_evaluation,intermittent,intermittent,True,9.903061224489797,0.1643709825528005,10.061452513966481,0.17259149270678661
HOBBIES_1_403_TX_2_evaluation,intermittent,intermittent,True,9.42233009708738,0.1760302457466921,8.82843137254902,0.17728531855955676
HOUSEHOLD_1_446_TX_2_evaluation,intermittent,lumpy,False,2.914414414414414,0.4894914970146242,2.872408293460925,0.5013679920124827
HOUSEHOLD_1_495_TX_2_evaluation,intermittent,intermittent,True,3.655367231638418,0.4028303330153222,4.029082774049217,0.4125122489402837
HOUSEHOLD_1_520_TX_2_evaluation,intermittent,intermittent,True,5.828828828828829,0.2157120612743033,6.275261324041812,0.21432888888888887
HOUSEHOLD_2_234_TX_2_evaluation,intermittent,intermittent,True,3.267676767676768,0.3195494135655958,3.3290203327171906,0.32360663563671077
HOUSEHOLD_2_239_TX_2_evaluation,intermittent,intermittent,True,1.772602739726027,0.4074003650660985,1.8284263959390863,0.40861933811993406
HOUSEHOLD_2_348_TX_2_evaluation,intermittent,intermittent,True,1.982635342185904,0.369088358221779,1.9878587196467992,0.37103114552404354
HOUSEHOLD_2_378_TX_2_evaluation,intermittent,intermittent,True,6.7630662020905925,0.3107295641114579,6.695167286245353,0.311388683570165
FOODS_1_050_TX_3_evaluation,intermittent,intermittent,True,15.90983606557377,0.2477208570503032,16.080357142857142,0.18273645546372813
FOODS_2_020_TX_3_evaluation,intermittent,intermittent,True,6.47,0.460255759754388,7.175298804780876,0.46416258594596993
FOODS_2_134_TX_3_evaluation,intermittent,intermittent,True,2.788793103448276,0.280650729623435,2.745426829268293,0.27784999045832454
FOODS_2_139_TX_3_evaluation,intermittent,intermittent,True,1.7939001848428835,0.4519285051433486,1.788480635551142,0.4579255080122985
FOODS_2_389_TX_3_evaluation,intermittent,intermittent,True,16.58974358974359,0.1460248783126012,16.675925925925927,0.09664694280078898
FOODS_3_467_TX_3_evaluation,intermittent,intermittent,True,3.085850556438792,0.2479512792643586,3.1321739130434785,0.2566534238967918
FOODS_3_515_TX_3_evaluation,intermittent,intermittent,True,3.224252491694352,0.4272215909800345,3.3726591760299627,0.4459939110418059
FOODS_3_577_TX_3_evaluation,intermittent,intermittent,True,2.205681818181818,0.3933780253946572,2.084490740740741,0.39532824462260824
HOBBIES_1_085_TX_3_evaluation,intermittent,intermittent,True,3.3523316062176165,0.2093488966075837,3.437022900763359,0.20057138729947271
HOBBIES_1_089_TX_3_evaluation,intermittent,intermittent,True,3.423280423280424,0.2126102427818566,3.594810379241517,0.21370093032745555
HOBBIES_1_263_TX_3_evaluation,intermittent,intermittent,True,15.283464566929132,0.1016252739225712,18.01,0.09988109393579075
HOBBIES_2_102_TX_3_evaluation,intermittent,intermittent,True,13.573426573426572,0.3008713971081107,14.0703125,0.32
HOUSEHOLD_1_087_TX_3_evaluation,intermittent,intermittent,True,1.5819070904645476,0.3130927956042663,1.568815331010453,0.31093688041872153
HOUSEHOLD_1_417_TX_3_evaluation,intermittent,intermittent,True,5.317808219178082,0.1902173913043479,5.297058823529412,0.19505677666423102
HOUSEHOLD_1_489_TX_3_evaluation,intermittent,intermittent,True,8.863013698630137,0.3203310790725329,12.594405594405595,0.30817522171459283
HOUSEHOLD_1_514_TX_3_evaluation,intermittent,intermittent,True,1.636593591905565,0.266005570231819,1.7185114503816794,0.2732297455687729
HOUSEHOLD_2_026_TX_3_evaluation,intermittent,intermittent,True,12.442307692307692,0.0440214158239142,13.242647058823529,0.038682801031541356
HOUSEHOLD_2_294_TX_3_evaluation,intermittent,intermittent,True,3.066350710900474,0.4087031527269551,3.524461839530333,0.3889441952550866
HOUSEHOLD_2_471_TX_3_evaluation,intermittent,intermittent,True,5.776785714285714,0.2147416552354825,5.790996784565916,0.22317753590048472
HOUSEHOLD_2_509_TX_3_evaluation,intermittent,intermittent,True,2.450757575757576,0.2600185495960985,2.4304993252361675,0.25999153245376405
FOODS_1_011_WI_1_evaluation,intermittent,intermittent,True,4.138592750533049,0.4323748031864615,4.392682926829268,0.43546219216094345
FOODS_1_094_WI_1_evaluation,intermittent,intermittent,True,1.9685598377281948,0.3483478076824227,1.9769484083424809,0.3494439841679004
FOODS_2_039_WI_1_evaluation,intermittent,intermittent,True,4.654676258992806,0.1964822320671126,4.789893617021277,0.2016745457129887
FOODS_3_230_WI_1_evaluation,intermittent,intermittent,True,2.275498241500586,0.3744252144952167,2.3511749347258486,0.37768307505643234
FOODS_3_520_WI_1_evaluation,intermittent,intermittent,True,2.813043478260869,0.3684398551048229,2.9048387096774193,0.368243187604784
FOODS_3_544_WI_1_evaluation,intermittent,intermittent,True,3.1612377850162865,0.3915480307831598,3.4174573055028463,0.3918969157222936
FOODS_3_763_WI_1_evaluation,intermittent,intermittent,True,3.655367231638418,0.3799745628052434,3.728778467908903,0.38346971428571436
FOODS_3_789_WI_1_evaluation,intermittent,intermittent,True,2.121311475409836,0.3809926289125777,2.320876288659794,0.4041751646405037
FOODS_3_818_WI_1_evaluation,intermittent,intermittent,True,1.7549728752260398,0.3880912488201024,1.835881753312946,0.3926289334045407
HOBBIES_1_070_WI_1_evaluation,intermittent,intermittent,True,18.31132075471698,0.0603262542320713,18.377551020408163,0.05777777777777777
HOBBIES_1_075_WI_1_evaluation,intermittent,intermittent,True,3.3992994746059546,0.2306371809983276,3.4304761904761905,0.23301104080578516
HOBBIES_1_275_WI_1_evaluation,intermittent,intermittent,True,5.148541114058356,0.1594635217944271,4.8544474393531,0.1599911898069897
HOBBIES_2_094_WI_1_evaluation,intermittent,intermittent,True,17.97222222222222,0.2029629629629629,21.963414634146343,0.18080000000000002
HOUSEHOLD_1_011_WI_1_evaluation,intermittent,intermittent,True,1.750225428313796,0.3389263671707554,1.7956131605184447,0.3403346444208889
HOUSEHOLD_1_228_WI_1_evaluation,intermittent,intermittent,True,4.654676258992806,0.3642429145621743,4.777188328912467,0.3763273598831765
HOUSEHOLD_1_370_WI_1_evaluation,intermittent,intermittent,True,1.3795309168443497,0.3774640751133498,1.3748091603053436,0.3757801120713113
HOUSEHOLD_2_040_WI_1_evaluation,intermittent,intermittent,True,34.660714285714285,0.0321046373365041,37.520833333333336,0.019575177009579347
HOUSEHOLD_2_152_WI_1_evaluation,intermittent,intermittent,True,14.816793893129772,0.0693877551020407,15.525862068965518,0.07648000000000002
HOUSEHOLD_2_189_WI_1_evaluation,intermittent,intermittent,True,7.494208494208494,0.0704216559078026,7.351020408163265,0.06881847129290632
HOUSEHOLD_2_274_WI_1_evaluation,intermittent,intermittent,True,8.513157894736842,0.1928656361474436,8.576190476190476,0.17510330578512398
HOUSEHOLD_2_438_WI_1_evaluation,intermittent,intermittent,True,3.977459016393442,0.190585342531248,3.932314410480349,0.1895585852082031
FOODS_1_191_WI_2_evaluation,intermittent,intermittent,True,11.485207100591715,0.2232977022136186,12.864285714285714,0.19303118293144808
FOODS_3_039_WI_2_evaluation,intermittent,intermittent,True,1.5392545598731169,0.3575723973802771,1.5798245614035087,0.3637728167134552
FOODS_3_381_WI_2_evaluation,intermittent,intermittent,True,3.1056,0.4771915990699344,3.245045045045045,0.4463342217846875
FOODS_3_485_WI_2_evaluation,intermittent,intermittent,True,1.3535564853556483,0.427760524873038,1.348053892215569,0.4284147188874812
FOODS_3_553_WI_2_evaluation,intermittent,intermittent,True,4.069182389937107,0.3638084243872319,4.6537467700258395,0.3784124827100876
FOODS_3_577_WI_2_evaluation,intermittent,intermittent,True,1.530757097791798,0.4751176290134302,1.4547657512116317,0.47237000861821316
FOODS_3_588_WI_2_evaluation,intermittent,intermittent,True,4.8525,0.2693282156174509,5.828478964401294,0.2736990391912739
FOODS_3_703_WI_2_evaluation,intermittent,intermittent,True,6.363934426229508,0.3799361965385132,8.576190476190476,0.4088808833894588
HOBBIES_1_055_WI_2_evaluation,intermittent,intermittent,True,2.703342618384401,0.2952832193124369,2.728787878787879,0.3028556183714813
HOBBIES_1_160_WI_2_evaluation,intermittent,intermittent,True,6.535353535353536,0.1330261593341261,6.7706766917293235,0.12610213370964152
HOBBIES_1_175_WI_2_evaluation,intermittent,intermittent,True,9.287081339712918,0.1063110443275731,9.005,0.10731272294887043
HOBBIES_1_247_WI_2_evaluation,intermittent,intermittent,True,8.782805429864254,0.1769301470588234,9.950276243093922,0.15511087074094101
HOBBIES_1_351_WI_2_evaluation,intermittent,intermittent,True,4.035343035343035,0.2618340341807799,3.923747276688453,0.26521038997409496
HOUSEHOLD_1_232_WI_2_evaluation,intermittent,intermittent,True,3.697142857142857,0.2837706511175901,3.8648068669527897,0.28160697887970626
HOUSEHOLD_2_082_WI_2_evaluation,intermittent,intermittent,True,8.366379310344827,0.1111606148362664,8.337962962962964,0.11426802749162715
HOUSEHOLD_2_177_WI_2_evaluation,intermittent,intermittent,True,26.95833333333333,0.1083676268861453,29.048387096774192,0.11346938775510208
HOUSEHOLD_2_324_WI_2_evaluation,intermittent,intermittent,True,5.094488188976378,0.2039298416433391,5.131054131054131,0.21109504132231413
HOUSEHOLD_2_360_WI_2_evaluation,intermittent,intermittent,True,58.81818181818182,0.0847333820306793,69.26923076923077,0.09777777777777781
HOUSEHOLD_2_471_WI_2_evaluation,intermittent,intermittent,True,3.828402366863905,0.1808283188961627,3.791578947368421,0.18486550921071518
HOUSEHOLD_2_499_WI_2_evaluation,intermittent,intermittent,True,7.324528301886793,0.2772259678639844,8.742718446601941,0.25082176771365966
HOUSEHOLD_2_506_WI_2_evaluation,intermittent,intermittent,True,27.338028169014084,0.0476444444444446,29.048387096774192,0.05325987144168964
FOODS_1_132_WI_3_evaluation,intermittent,intermittent,True,3.2082644628099173,0.4843875180259572,3.2745454545454544,0.4836253950014364
FOODS_2_025_WI_3_evaluation,intermittent,intermittent,True,2.788793103448276,0.2880706561083452,2.876996805111821,0.29290003499788175
FOODS_2_396_WI_3_evaluation,intermittent,intermittent,True,2.491655969191271,0.2659777661234453,2.5839311334289814,0.26974783093369964
FOODS_3_135_WI_3_evaluation,intermittent,intermittent,True,2.7728571428571427,0.3497082823969892,3.204626334519573,0.36298932384341637
FOODS_3_157_WI_3_evaluation,intermittent,intermittent,True,7.436781609195402,0.2685967878275569,8.87192118226601,0.2544403841250957
FOODS_3_260_WI_3_evaluation,intermittent,intermittent,True,32.35,0.2426035502958579,46.17948717948718,0.3104
FOODS_3_419_WI_3_evaluation,intermittent,intermittent,True,10.435483870967742,0.3331824354911724,13.643939393939394,0.2514741588622962
FOODS_3_591_WI_3_evaluation,intermittent,intermittent,True,5.658892128279883,0.3200032181791364,5.983388704318937,0.325311430215139
HOBBIES_1_092_WI_3_evaluation,intermittent,intermittent,True,3.181967213114754,0.2160392982726689,3.1321739130434785,0.21712583286015133
HOBBIES_1_242_WI_3_evaluation,intermittent,intermittent,True,2.254355400696864,0.3807256685653828,2.259723964868256,0.37749162322362356
HOBBIES_2_128_WI_3_evaluation,intermittent,intermittent,True,9.376811594202898,0.2881310074759702,9.895604395604396,0.30409475215973775
HOBBIES_2_149_WI_3_evaluation,intermittent,intermittent,True,13.294520547945206,0.2994000000000001,16.522935779816514,0.3090636141865266
HOUSEHOLD_1_047_WI_3_evaluation,intermittent,intermittent,True,4.632458233890215,0.2046600022276678,4.739473684210527,0.2003961478041118
HOUSEHOLD_1_171_WI_3_evaluation,intermittent,intermittent,True,2.6265223274695533,0.2712959753010509,2.5437853107344632,0.27312509431115134
HOUSEHOLD_1_498_WI_3_evaluation,intermittent,intermittent,True,1.388412017167382,0.3539824374035835,1.3769113149847094,0.3594854643684076
HOUSEHOLD_1_537_WI_3_evaluation,intermittent,intermittent,True,2.2439306358381503,0.2432671613780754,2.199023199023199,0.23611302474000675
HOUSEHOLD_2_006_WI_3_evaluation,intermittent,intermittent,True,18.66346153846154,0.059170103526639,18.567010309278352,0.06286043829296424
HOUSEHOLD_2_272_WI_3_evaluation,intermittent,intermittent,True,13.76595744680851,0.0574536204552431,15.008333333333333,0.060032449972958375
HOUSEHOLD_2_350_WI_3_evaluation,intermittent,intermittent,True,2.45385587863464,0.3133968986433036,2.4436906377204886,0.31460398256738764
HOUSEHOLD_2_436_WI_3_evaluation,intermittent,intermittent,True,9.608910891089108,0.0845583060186208,9.631016042780749,0.08921967455621299
FOODS_1_014_CA_1_evaluation,lumpy,lumpy,True,3.358131487889273,0.5688702707330218,3.6531440162271807,0.5794232103906405
FOODS_1_088_CA_1_evaluation,lumpy,lumpy,True,1.6922406277244988,1.3370361828276425,1.6910798122065727,0.6994420238766177
FOODS_1_185_CA_1_evaluation,lumpy,intermittent,False,1.893658536585365,0.5274131487889273,1.9179978700745475,0.45380529927697355
FOODS_1_189_CA_1_evaluation,lumpy,lumpy,True,5.274456521739131,1.1386572382243376,5.735668789808917,1.23170388440608
FOODS_1_216_CA_1_evaluation,lumpy,lumpy,True,2.200680272108844,0.7429081531442174,2.1803874092009687,0.766609633264463
FOODS_2_065_CA_1_evaluation,lumpy,lumpy,True,2.0239833159541187,0.5202934992293149,2.079676674364896,0.5173776194117947
FOODS_2_135_CA_1_evaluation,lumpy,lumpy,True,2.6444141689373297,0.509647014762336,2.6642011834319526,0.5171620179850634
FOODS_2_174_CA_1_evaluation,lumpy,lumpy,True,2.013485477178423,0.5274770550137967,1.9966740576496673,0.5285507002674866
FOODS_3_144_CA_1_evaluation,lumpy,lumpy,True,1.5935960591133005,0.5044839901101921,1.6080357142857142,0.5131206544242345
FOODS_3_153_CA_1_evaluation,lumpy,lumpy,True,5.406685236768802,0.5959020659170695,5.044817927170868,0.5983829690123396
FOODS_3_271_CA_1_evaluation,lumpy,lumpy,True,1.5283464566929137,0.4946027108189273,1.4859735973597359,0.49671258110779276
FOODS_3_468_CA_1_evaluation,lumpy,lumpy,True,1.4884969325153374,0.5987237329344661,1.503338898163606,0.5652032596675145
FOODS_3_801_CA_1_evaluation,lumpy,lumpy,True,1.633838383838384,0.7588684342985395,1.683177570093458,0.7511768335922183
HOBBIES_1_047_CA_1_evaluation,lumpy,lumpy,True,2.1143790849673203,0.714515743299195,2.074884792626728,0.6828138167123308
HOBBIES_1_066_CA_1_evaluation,lumpy,lumpy,True,9.803030303030305,1.0866636487098236,10.849397590361447,1.2433766628557836
HOBBIES_1_090_CA_1_evaluation,lumpy,lumpy,True,3.754352030947776,1.0089419215604958,4.168981481481482,0.9358625371713146
HOBBIES_1_216_CA_1_evaluation,lumpy,lumpy,True,2.118995633187773,0.6152566350094179,2.0419501133786846,0.6146713013365731
HOUSEHOLD_1_254_CA_1_evaluation,lumpy,lumpy,True,2.132967032967033,0.6716807037411888,2.3268733850129197,0.5599546395171229
HOUSEHOLD_2_212_CA_1_evaluation,lumpy,lumpy,True,1.857416267942584,0.525832717209547,1.8643892339544514,0.5408507382322102
HOUSEHOLD_2_308_CA_1_evaluation,lumpy,lumpy,True,2.188275084554679,0.595761225280636,2.113849765258216,0.5816463207509703
FOODS_2_316_CA_2_evaluation,lumpy,intermittent,False,23.96296296296296,0.513177238337696,56.28125,0.41666666666666663
FOODS_2_348_CA_2_evaluation,lumpy,lumpy,True,7.954918032786885,0.5048929579781253,12.683098591549296,0.6113892129925854
FOODS_3_012_CA_2_evaluation,lumpy,lumpy,True,2.223367697594502,0.5513844347949691,2.1338862559241707,0.5491961092759545
FOODS_3_039_CA_2_evaluation,lumpy,lumpy,True,1.5819070904645476,0.6000557375754714,1.612354521038496,0.6281976279372044
FOODS_3_157_CA_2_evaluation,lumpy,intermittent,False,13.114864864864863,0.5020005039052657,22.234567901234566,0.4094206450348004
FOODS_3_200_CA_2_evaluation,lumpy,lumpy,True,6.221153846153846,0.923380263150678,8.076233183856502,1.0148926931569366
FOODS_3_224_CA_2_evaluation,lumpy,lumpy,True,1.6067880794701987,0.5106861354645936,1.6328195829555756,0.5239004687987355
FOODS_3_436_CA_2_evaluation,lumpy,lumpy,True,8.224576271186441,0.7686580915213871,12.506944444444445,0.8293381697951189
FOODS_3_455_CA_2_evaluation,lumpy,lumpy,True,1.7101321585903084,0.6248920943668373,1.792039800995025,0.6366153145255663
FOODS_3_479_CA_2_evaluation,lumpy,lumpy,True,2.205681818181818,0.8059501262626263,2.215252152521525,0.7920207158461618
